,Age,Income,Family,CCAvg,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,EDU,Account_Holder_Category
878,33,74,4,4.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
879,63,84,4,1.9,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
880,57,58,1,0.2,177,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
881,44,154,2,8.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
882,51,185,1,1.7,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
883,51,78,1,1.2,305,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
884,38,55,2,1.1,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
885,31,30,4,0.3,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
886,54,74,3,2.0,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
887,41,118,2,3.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
888,57,182,2,3.3,372,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
889,24,82,2,1.6,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
890,55,29,4,1.5,79,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
891,32,120,4,5.4,301,1,0,1,1,1,Under Graduate,Hold CD Account
892,38,53,2,2.4,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
893,58,43,3,1.4,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
894,29,59,4,2.2,232,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
895,43,84,4,2.6,289,0,1,1,1,1,Professional,Hold Securities and Deposit Account
896,50,161,3,3.4,212,1,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
897,62,21,4,0.4,137,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
898,57,63,4,0.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
899,30,172,3,3.4,0,1,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
900,30,51,4,0.2,172,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
901,57,24,4,0.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
902,57,95,2,1.6,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
903,43,59,1,2.4,250,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
904,28,51,4,1.8,0,0,1,0,0,0,Graduate,Hold Securities account
905,46,28,1,1.0,84,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
906,29,154,2,2.0,130,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
907,64,15,2,0.3,115,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
908,66,55,4,1.67,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
909,23,149,1,6.33,305,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
910,60,79,1,1.8,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
911,47,68,4,2.6,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
912,35,78,1,2.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
913,57,34,2,2.0,0,0,1,0,0,0,Graduate,Hold Securities account
914,65,195,3,0.4,0,1,1,1,0,1,Under Graduate,Hold Securities and Deposit Account
915,53,184,1,8.1,303,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
916,44,85,2,3.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
917,45,200,2,8.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
918,41,64,3,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
919,51,88,1,2.6,0,0,1,0,0,1,Graduate,Hold Securities account
920,27,42,3,2.4,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
921,31,91,3,1.6,126,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
922,32,38,1,0.3,0,0,1,1,1,0,Under Graduate,Hold Securities and Deposit Account
923,55,28,1,1.5,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
924,55,32,4,0.1,0,0,1,0,0,0,Professional,Hold Securities account
925,42,31,1,0.3,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
926,33,22,4,0.4,103,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
927,65,95,3,3.7,138,1,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
928,35,74,4,1.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
929,55,22,1,1.5,91,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
930,28,43,3,0.1,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
931,27,43,1,1.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
932,51,112,3,1.8,0,0,1,1,1,1,Graduate,Hold Securities and Deposit Account
933,50,9,2,1.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
934,58,81,2,0.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
935,46,131,1,5.7,256,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
936,62,19,1,1.5,0,0,1,0,0,0,Professional,Hold Securities account
937,38,62,3,0.7,0,0,1,0,1,0,Graduate,Hold Securities account
938,62,19,4,0.4,124,0,1,0,0,0,Graduate,Hold Securities account
939,56,8,2,0.3,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
940,61,193,1,4.7,203,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
941,38,129,4,4.4,140,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
942,55,30,4,0.7,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
943,30,80,4,1.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
944,41,22,4,1.5,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
945,57,33,1,1.5,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
946,36,64,4,2.1,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
947,55,60,3,2.2,84,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
948,30,81,1,2.9,259,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
949,40,45,3,0.6,204,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
950,32,112,4,1.8,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
951,59,83,2,3.4,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
952,44,180,2,7.6,524,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
953,51,28,4,0.2,0,0,1,0,1,0,Graduate,Hold Securities account
954,37,169,2,5.2,249,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
955,59,14,4,0.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
956,37,43,1,2.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
957,56,88,2,0.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
958,55,78,4,2.6,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
959,49,68,1,0.2,163,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
960,46,144,2,3.3,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
961,35,30,4,1.0,163,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
962,47,120,1,0.0,135,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
963,39,24,2,0.3,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
964,27,78,4,2.3,157,0,1,0,1,0,Professional,Hold Securities account
965,62,135,2,5.2,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
966,57,44,2,1.6,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
967,55,73,4,3.8,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
968,55,90,1,2.7,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
969,41,58,3,0.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
970,57,75,2,3.7,236,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
971,43,174,3,1.7,231,1,0,1,1,1,Professional,Hold CD Account
972,40,50,2,1.7,174,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
973,43,85,1,4.0,287,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
974,63,54,3,2.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
975,63,83,2,3.4,0,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
976,54,24,4,0.2,0,0,1,0,0,0,Under Graduate,Hold Securities account
977,54,45,4,1.1,205,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
978,52,68,1,0.8,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
979,50,48,4,0.1,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
980,38,114,1,1.0,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
981,36,142,3,2.3,0,1,0,1,1,1,Graduate,Hold CD Account
982,58,52,3,0.5,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
983,46,142,2,3.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
984,50,15,1,0.4,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
985,46,118,1,4.7,159,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
986,53,101,4,4.9,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
987,62,84,2,2.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
988,63,32,1,1.9,100,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
989,42,64,3,0.5,247,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
990,34,81,4,3.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
991,40,28,4,1.5,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
992,34,93,1,0.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
993,41,185,1,3.6,0,1,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
994,32,42,1,1.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
995,28,45,2,1.6,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
996,33,49,2,1.67,214,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
997,46,69,3,2.1,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
998,52,94,1,2.8,333,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
999,60,18,1,1.5,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1000,59,8,4,0.7,91,0,1,0,0,0,Under Graduate,Hold Securities account
1001,57,55,4,2.1,108,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1002,46,85,2,0.4,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1003,25,62,4,0.0,229,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1004,53,65,4,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1005,38,138,2,0.0,0,0,1,0,1,0,Under Graduate,Hold Securities account
1006,63,103,1,2.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1007,44,99,3,3.5,357,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1008,50,152,1,7.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1009,28,25,2,0.9,140,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1010,27,98,2,2.5,361,0,1,1,1,1,Under Graduate,Hold Securities and Deposit Account
1011,52,39,2,0.7,166,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1012,50,40,1,1.3,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1013,39,58,3,2.1,169,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1014,50,192,2,1.8,301,1,0,1,1,1,Professional,Hold CD Account
1015,60,62,1,0.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1016,30,69,1,0.8,0,0,1,0,1,0,Graduate,Hold Securities account
1017,31,40,4,1.3,170,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1018,39,61,2,0.6,127,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1019,29,30,4,0.3,157,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1020,54,29,1,1.5,97,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1021,35,41,2,1.0,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1022,27,118,1,3.3,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1023,45,109,1,7.0,366,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1024,58,122,4,0.2,0,1,0,1,1,0,Graduate,Hold CD Account
1025,62,50,3,1.5,169,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1026,28,43,3,0.1,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1027,32,108,1,4.6,0,0,1,0,0,0,Under Graduate,Hold Securities account
1028,29,110,4,2.5,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1029,41,20,1,1.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1030,61,112,4,1.7,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
1031,56,25,1,0.1,136,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1032,37,42,3,0.7,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1033,60,29,2,0.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1034,49,84,3,2.1,134,0,1,0,1,0,Under Graduate,Hold Securities account
1035,43,81,4,2.6,0,0,1,0,1,0,Professional,Hold Securities account
1036,53,55,4,0.9,119,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1037,35,40,1,2.4,0,0,1,0,1,0,Graduate,Hold Securities account
1038,56,145,4,5.7,0,1,0,1,1,1,Graduate,Hold CD Account
1039,41,175,2,1.1,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1040,36,78,4,1.8,163,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1041,56,51,4,1.5,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
1042,64,50,4,1.67,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1043,51,21,3,0.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1044,49,79,1,0.2,83,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1045,43,84,1,4.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1046,51,34,4,0.4,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1047,55,73,4,1.6,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1048,62,90,3,0.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1049,35,23,4,0.2,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1050,53,145,2,6.1,294,1,0,1,1,1,Professional,Hold CD Account
1051,33,54,4,0.2,141,0,1,0,0,0,Under Graduate,Hold Securities account
1052,43,49,3,2.2,103,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1053,58,51,1,2.8,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1054,63,8,4,0.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1055,31,62,1,1.0,0,0,1,0,1,0,Under Graduate,Hold Securities account
1056,36,25,1,0.67,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1057,30,63,2,1.75,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1058,59,24,2,0.2,86,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1059,28,11,1,0.1,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1060,59,23,1,0.1,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1061,47,33,1,1.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1062,47,83,1,3.8,97,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
1063,56,39,3,1.4,131,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1064,41,138,3,6.9,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1065,25,113,3,2.5,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1066,30,125,4,0.5,0,1,0,1,1,0,Professional,Hold CD Account
1067,50,195,1,1.7,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
1068,34,105,3,1.2,0,0,1,0,0,0,Professional,Hold Securities account
1069,44,75,2,3.5,0,1,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1070,36,40,2,1.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1071,39,61,3,0.5,137,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1072,54,75,2,4.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1073,33,122,1,0.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1074,39,75,3,3.0,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1075,41,59,4,0.2,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1076,40,24,3,1.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1077,29,175,3,3.3,329,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1078,51,39,2,0.8,182,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1079,54,145,2,6.8,0,0,1,0,0,0,Under Graduate,Hold Securities account
1080,47,24,4,0.4,142,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1081,53,20,3,0.1,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1082,30,85,1,2.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1083,28,65,3,2.6,0,0,1,0,0,0,Professional,Hold Securities account
1084,60,191,4,5.6,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1085,51,11,2,0.0,0,0,1,0,0,0,Under Graduate,Hold Securities account
1086,63,40,2,1.0,167,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1087,38,54,3,0.7,196,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1088,59,95,1,3.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1089,53,94,4,1.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1090,31,79,4,2.2,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
1091,41,48,3,0.3,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
1092,25,70,4,2.6,0,0,1,0,1,0,Under Graduate,Hold Securities account
1093,27,40,3,0.1,111,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1094,50,44,4,1.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1095,50,43,1,1.4,137,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1096,43,29,1,0.3,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1097,50,188,3,1.3,184,1,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
1098,46,114,1,0.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1099,30,52,3,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
1100,42,13,1,0.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1101,42,95,3,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
1102,29,84,1,2.9,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
1103,38,49,1,1.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
1104,51,181,1,1.7,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1105,35,182,1,0.3,229,1,0,1,1,1,Graduate,Hold CD Account
1106,37,70,2,2.7,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
1107,47,79,3,1.1,185,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
1108,55,61,4,2.8,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
1109,65,121,2,2.1,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1110,58,34,3,0.2,83,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
1111,54,183,1,1.0,442,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
